Str,Sold,ExtP$,Day,WDay,Hr
TC1,4,120.77,23,Tue,13
TC1,3,160.97,23,Wed,13
TC1,24,1574.30,23,Sat,13
TC1,3,-95.26,23,Tue,14
TC1,1,98.99,23,Wed,14
TC1,17,1056.94,23,Sat,14
TC1,1,98.99,23,Wed,15
TC1,24,842.62,23,Sat,15
TC1,3,25.98,23,Tue,16
TC1,2,121.48,23,Wed,16
TC1,7,503.93,23,Sat,16
TC1,6,315.95,23,Tue,17
TC1,21,1181.19,23,Sat,17
TC1,2,23.38,23,Wed,18
TC1,4,160.97,24,Wed,10
TC1,11,224.04,24,Wed,11
TC1,6,322.45,24,Thu,11
TC1,5,364.95,24,Sun,12
TC1,1,109.99,24,Wed,12
TC1,17,1013.38,24,Sun,13
TC1,8,590.92,24,Wed,13
TC1,1,24.99,24,Thu,13
TC1,8,182.08,24,Sun,14
TC1,26,142.98,24,Wed,14
TC1,1,109.99,24,Thu,14
TC1,11,654.90,24,Sun,15
TC1,6,9.00,24,Wed,15
TC1,4,316.96,24,Sun,16
TC1,1,110.49,24,Wed,16
TC1,3,210.97,24,Sun,17
TC1,7,459.43,24,Wed,17
TC1,39,212.73,24,Wed,19
TC1,4,333.96,25,Mon,10
TC1,18,234.11,25,Thu,10
TC1,1,91.99,25,Fri,10
TC1,9,511.91,25,Mon,11
TC1,12,359.22,25,Thu,11
TC1,-2,-114.98,25,Fri,11
TC1,3,71.97,25,Mon,12
TC1,4,118.58,25,Thu,12
TC1,1,99.99,25,Fri,12
TC1,14,417.47,25,Mon,13
TC1,8,314.42,25,Thu,13
TC1,6,116.14,25,Fri,13
TC1,9,339.74,25,Mon,14
TC1,3,203.17,25,Thu,14
TC1,2,138.98,25,Fri,14
TC1,21,505.01,25,Mon,15
TC1,3,137.98,25,Thu,15
TC1,2,200.98,25,Fri,15
TC1,6,256.36,25,Mon,16
TC1,2,111.58,25,Fri,16
TC1,27,115.19,25,Thu,17
TC1,3,124.97,25,Fri,17
TC1,2,219.98,25,Mon,18
TC1,10,539.40,25,Thu,18
TC1,3,196.17,25,Fri,18
TC1,2,127.48,25,Mon,19
TC1,1,69.99,25,Thu,19
TC1,1,16.79,25,Fri,19
TC1,7,340.69,26,Tue,10
TC1,1,37.99,26,Sat,10
TC1,2,23.98,26,Tue,11
TC1,-2,-134.98,26,Sat,11
TC1,5,363.15,26,Tue,12
TC1,4,334.96,26,Sat,12
TC1,5,392.96,26,Tue,13
TC1,6,380.44,26,Sat,13
TC1,8,588.42,26,Tue,14
TC1,5,375.37,26,Sat,14
TC1,2,133.98,26,Tue,15
TC1,2,89.98,26,Sat,15
TC1,8,497.72,26,Tue,16
TC1,3,11.67,26,Sat,16
TC1,5,170.96,26,Tue,17
TC1,1,27.99,26,Sat,17
TC1,3,279.97,26,Tue,18
TC1,3,189.97,26,Sat,18
TC1,2,95.98,26,Tue,19
TC1,2,136.98,27,Wed,9
TC1,10,653.92,27,Wed,10
TC1,4,463.96,27,Wed,11
TC1,2,198.18,27,Sun,12
TC1,4,321.26,27,Wed,12
TC1,1,109.99,27,Sun,13
TC1,4,369.96,27,Wed,13
TC1,3,253.97,27,Sun,14
TC1,10,228.90,27,Wed,14
TC1,1,125.99,27,Sun,15
TC1,6,698.69,27,Wed,15
TC1,1,116.99,27,Sun,16
TC1,2,181.98,27,Wed,16
TC1,4,363.97,27,Wed,17
TC1,2,62.98,27,Wed,18
TC1,1,114.99,27,Wed,19
TC1,1,119.99,28,Thu,10
TC1,5,384.95,28,Thu,11
TC1,2,134.98,28,Mon,12
TC1,13,481.19,28,Thu,12
TC1,1,109.99,28,Mon,13
TC1,29,1313.11,28,Thu,13
TC1,1,139.99,28,Mon,14
TC1,30,887.51,28,Thu,14
TC1,5,184.95,28,Mon,15
TC1,1,28.49,28,Thu,15
TC1,1,109.99,28,Mon,16
TC1,1,98.99,28,Thu,16
TC1,2,134.98,28,Mon,17
TC1,111,475.91,28,Thu,17
TC1,1,39.99,28,Mon,18
TC1,7,92.40,28,Thu,18
TC1,10,216.48,28,Thu,19
TC1,3,239.97,29,Tue,10
TC1,2,152.98,29,Fri,10
TC1,13,667.37,29,Fri,11
TC1,4,109.98,29,Tue,12
TC1,6,313.44,29,Fri,12
TC1,6,624.94,29,Fri,13
TC1,3,304.97,29,Tue,14
TC1,13,91.07,29,Fri,14
TC1,3,121.77,29,Tue,15
TC1,4,327.97,29,Fri,15
TC1,11,158.23,29,Tue,16
TC1,12,506.49,29,Fri,16
TC1,4,126.76,29,Tue,17
TC1,3,279.87,29,Fri,17
TC1,1,114.99,29,Tue,18
TC1,2,136.98,29,Fri,18
TC1,1,71.99,29,Tue,19
TC1,12,390.12,29,Fri,19
TC1,1,2.50,30,Wed,10
TC1,6,441.95,30,Sat,10
TC1,33,941.27,30,Sat,11
TC1,1,19.99,30,Wed,12
TC1,6,379.54,30,Sat,12
TC1,18,925.33,30,Sat,13
TC1,8,265.26,30,Sat,14
TC1,4,276.66,30,Wed,15
TC1,4,125.96,30,Sat,15
TC1,1,98.99,30,Wed,16
TC1,3,228.48,30,Sat,16
TC1,3,189.97,30,Sat,17
TC1,1,1.39,30,Wed,18
TC1,3,109.73,30,Wed,19
TC1,1,109.99,31,Thu,11
TC1,3,161.97,31,Thu,14
TC1,7,231.03,31,Thu,15
TC1,1,139.99,31,Thu,17
TC1,3,119.97,31,Thu,18
TC2,5,-37.05,1,Mon,10
TC2,2,116.98,1,Fri,10
TC2,4,107.47,1,Mon,11
TC2,9,488.71,1,Fri,11
TC2,7,84.47,1,Mon,12
TC2,12,353.02,1,Fri,12
TC2,2,122.24,1,Mon,13
TC2,7,475.53,1,Fri,13
TC2,4,218.96,1,Mon,14
TC2,15,591.96,1,Fri,14
TC2,1,50.39,1,Mon,15
TC2,9,565.41,1,Fri,15
TC2,4,331.76,1,Mon,16
TC2,12,313.52,1,Fri,16
TC2,5,397.75,1,Mon,17
TC2,13,516.19,1,Fri,17
TC2,3,241.97,1,Mon,18
TC2,2,129.98,1,Fri,18
TC2,2,149.48,1,Mon,19
TC2,8,549.92,1,Fri,19
TC2,1,34.99,2,Sat,7
TC2,1,2.50,2,Tue,10
TC2,0,37.00,2,Wed,10
TC2,31,1050.46,2,Sat,10
TC2,2,208.98,2,Tue,11
TC2,5,88.45,2,Wed,11
TC2,42,1182.94,2,Sat,11
TC2,3,134.68,2,Tue,12
TC2,1,109.99,2,Wed,12
TC2,14,383.67,2,Sat,12
TC2,8,531.42,2,Tue,13
TC2,3,260.97,2,Wed,13
TC2,15,526.39,2,Sat,13
TC2,4,171.96,2,Tue,14
TC2,5,189.85,2,Wed,14
TC2,26,1069.41,2,Sat,14
TC2,7,76.48,2,Tue,15
TC2,9,202.95,2,Wed,15
TC2,7,252.44,2,Sat,15
TC2,2,104.98,2,Tue,16
TC2,-2,-83.68,2,Wed,16
TC2,17,527.08,2,Sat,16
TC2,1,58.49,2,Tue,17
TC2,7,488.53,2,Wed,17
TC2,9,502.11,2,Sat,17
TC2,1,89.99,2,Tue,18
TC2,2,53.38,2,Sat,18
TC2,2,130.48,2,Tue,19
TC2,1,15.99,2,Wed,19
TC2,5,213.45,3,Wed,10
TC2,2,98.99,3,Wed,11
TC2,3,234.97,3,Thu,11
TC2,10,549.51,3,Sun,12
TC2,6,249.47,3,Wed,12
TC2,-6,-251.94,3,Thu,12
TC2,11,500.70,3,Sun,13
TC2,8,223.93,3,Wed,13
TC2,3,144.87,3,Thu,13
TC2,6,270.44,3,Sun,14
TC2,7,459.46,3,Wed,14
TC2,6,496.94,3,Thu,14
TC2,13,757.77,3,Sun,15
TC2,4,6.00,3,Wed,15
TC2,7,507.23,3,Sun,16
TC2,9,372.91,3,Wed,16
TC2,2,181.98,3,Thu,16
TC2,5,311.45,3,Wed,17
TC2,4,178.16,3,Wed,18
TC2,1,80.49,3,Thu,18
TC2,2,188.98,3,Wed,19
TC2,1,83.99,3,Thu,20
TC2,1,129.99,4,Fri,10
TC2,0,64.41,4,Mon,11
TC2,1,22.99,4,Fri,11
TC2,1,99.99,4,Mon,12
TC2,2,219.98,4,Thu,12
TC2,9,194.97,4,Fri,12
TC2,2,122.98,4,Mon,13
TC2,22,778.80,4,Thu,13
TC2,5,203.95,4,Fri,13
TC2,15,776.55,4,Mon,14
TC2,4,6.00,4,Thu,14
TC2,1,39.99,4,Fri,14
TC2,7,215.48,4,Mon,15
TC2,1,51.99,4,Thu,15
TC2,1,9.99,4,Fri,15
TC2,4,251.96,4,Mon,16
TC2,6,359.10,4,Thu,16
TC2,3,140.37,4,Fri,16
TC2,4,328.97,4,Mon,17
TC2,10,362.95,4,Thu,17
TC2,4,184.86,4,Mon,18
TC2,7,149.10,4,Mon,19
TC2,3,101.97,4,Thu,19
TC2,14,14.70,4,Fri,19
TC2,1,20.99,5,Tue,10
TC2,3,31.17,5,Sat,10
TC2,24,30.00,5,Fri,11
TC2,6,147.94,5,Sat,11
TC2,6,233.94,5,Tue,12
TC2,13,559.65,5,Fri,12
TC2,5,255.95,5,Sat,12
TC2,3,136.97,5,Tue,13
TC2,10,291.20,5,Fri,13
TC2,2,-4.70,5,Sat,13
TC2,14,612.87,5,Tue,14
TC2,15,457.79,5,Fri,14
TC2,7,346.93,5,Sat,14
TC2,6,300.44,5,Tue,15
TC2,11,268.79,5,Fri,15
TC2,2,10.99,5,Tue,16
TC2,2,122.98,5,Fri,16
TC2,5,176.95,5,Sat,16
TC2,6,275.74,5,Tue,17
TC2,10,419.19,5,Fri,17
TC2,2,115.18,5,Sat,17
TC2,4,105.22,5,Tue,18
TC2,2,226.98,5,Fri,18
TC2,1,35.09,5,Tue,19
TC2,24,247.20,5,Fri,19
TC2,2,219.98,5,Fri,20
TC2,3,95.87,6,Sat,9
TC2,10,267.92,6,Wed,10
TC2,13,401.43,6,Sat,10
TC2,1,98.99,6,Wed,11
TC2,9,213.42,6,Sat,11
TC2,9,321.43,6,Sun,12
TC2,4,349.96,6,Wed,12
TC2,10,679.90,6,Sat,12
TC2,2,131.98,6,Sun,13
TC2,4,28.07,6,Wed,13
TC2,43,973.98,6,Sat,13
TC2,2,56.98,6,Sun,14
TC2,2,35.99,6,Wed,14
TC2,21,694.97,6,Sat,14
TC2,8,344.42,6,Sun,15
TC2,4,34.98,6,Wed,15
TC2,33,393.41,6,Sat,15
TC2,1,99.99,6,Sun,16
TC2,3,248.97,6,Wed,16
TC2,5,308.45,6,Sat,16
TC2,2,52.12,6,Wed,17
TC2,9,440.91,6,Sat,17
TC2,1,18.99,6,Wed,18
TC2,1,29.99,6,Wed,19
TC2,1,39.99,7,Mon,10
TC2,5,238.46,7,Thu,10
TC2,12,437.70,7,Mon,11
TC2,-1,-51.99,7,Thu,11
TC2,16,450.89,7,Sun,12
TC2,5,56.45,7,Mon,12
TC2,1,29.99,7,Thu,12
TC2,7,669.93,7,Sun,13
TC2,5,240.95,7,Mon,13
TC2,5,166.95,7,Thu,13
TC2,11,489.68,7,Sun,14
TC2,1,109.99,7,Mon,14
TC2,3,54.97,7,Thu,14
TC2,1,19.79,7,Sun,15
TC2,1,109.99,7,Mon,15
TC2,3,129.97,7,Thu,15
TC2,9,307.97,7,Sun,16
TC2,2,68.98,7,Mon,16
TC2,3,67.98,7,Thu,16
TC2,1,109.99,7,Mon,17
TC2,5,283.95,7,Thu,17
TC2,2,96.28,7,Mon,18
TC2,2,64.48,7,Thu,18
TC2,2,42.98,7,Thu,19
TC2,1,109.99,8,Mon,10
TC2,2,101.98,8,Tue,10
TC2,2,53.98,8,Fri,10
TC2,1,5.99,8,Mon,11
TC2,4,173.67,8,Tue,11
TC2,6,416.44,8,Fri,11
TC2,10,398.28,8,Mon,12
TC2,7,461.95,8,Fri,12
TC2,4,270.97,8,Mon,13
TC2,3,119.97,8,Tue,13
TC2,7,387.34,8,Fri,13
TC2,8,146.76,8,Mon,14
TC2,1,114.99,8,Tue,14
TC2,5,396.95,8,Fri,14
TC2,7,136.43,8,Mon,15
TC2,5,453.25,8,Fri,15
TC2,1,89.99,8,Mon,16
TC2,3,159.97,8,Tue,16
TC2,6,246.96,8,Fri,16
TC2,2,137.88,8,Fri,17
TC2,5,238.95,8,Tue,18
TC2,17,461.43,8,Fri,18
TC2,3,127.77,8,Tue,19
TC2,5,432.45,8,Fri,19
TC2,2,148.93,9,Sat,7
TC2,2,152.98,9,Tue,10
TC2,3,-69.37,9,Sat,10
TC2,2,117.88,9,Tue,11
TC2,1,35.99,9,Wed,11
TC2,14,432.44,9,Sat,11
TC2,5,182.95,9,Tue,12
TC2,1,7.99,9,Wed,12
TC2,11,286.40,9,Sat,12
TC2,1,109.99,9,Tue,13
TC2,1,22.49,9,Wed,13
TC2,11,843.39,9,Sat,13
TC2,3,246.97,9,Tue,14
TC2,2,28.98,9,Wed,14
TC2,20,714.33,9,Sat,14
TC2,1,64.99,9,Tue,15
TC2,3,119.98,9,Wed,15
TC2,19,902.33,9,Sat,15
TC2,3,243.97,9,Tue,16
TC2,3,251.97,9,Wed,16
TC2,16,836.46,9,Sat,16
TC2,3,219.97,9,Wed,17
TC2,10,629.13,9,Sat,17
TC2,1,98.99,9,Tue,18
TC2,5,100.95,9,Wed,18
TC2,2,138.98,10,Thu,10
TC2,3,146.97,10,Wed,11
TC2,4,123.73,10,Thu,11
TC2,16,310.07,10,Sun,12
TC2,1,114.99,10,Wed,12
TC2,2,165.98,10,Thu,12
TC2,4,263.46,10,Sun,13
TC2,5,155.73,10,Wed,13
TC2,5,280.96,10,Thu,13
TC2,5,319.15,10,Sun,14
TC2,1,98.99,10,Wed,14
TC2,1,4.99,10,Thu,14
TC2,5,254.95,10,Sun,15
TC2,15,223.37,10,Wed,15
TC2,10,453.40,10,Thu,15
TC2,8,550.92,10,Sun,16
TC2,12,2.40,10,Wed,16
TC2,3,81.97,10,Thu,16
TC2,1,98.99,10,Wed,17
TC2,1,20.00,10,Thu,17
TC2,2,71.98,10,Wed,18
TC2,1,34.99,10,Thu,18
TC2,9,16.15,10,Wed,19
TC2,1,-10.21,10,Thu,19
TC2,1,58.49,10,Wed,20
TC2,2,199.98,11,Mon,10
TC2,2,56.48,11,Thu,10
TC2,3,138.97,11,Fri,10
TC2,7,351.72,11,Mon,11
TC2,2,124.98,11,Thu,11
TC2,10,146.92,11,Fri,11
TC2,10,309.90,11,Mon,12
TC2,2,98.98,11,Thu,12
TC2,5,263.96,11,Fri,12
TC2,5,437.95,11,Mon,13
TC2,7,214.94,11,Thu,13
TC2,4,226.96,11,Fri,13
TC2,1,49.99,11,Mon,14
TC2,23,440.63,11,Fri,14
TC2,9,425.95,11,Mon,15
TC2,1,109.99,11,Thu,15
TC2,3,27.49,11,Fri,15
TC2,2,65.99,11,Mon,16
TC2,2,198.98,11,Thu,16
TC2,13,519.98,11,Mon,17
TC2,2,147.98,11,Thu,17
TC2,7,97.23,11,Fri,17
TC2,1,4.99,11,Thu,18
TC2,3,78.97,11,Fri,18
TC2,2,59.18,11,Mon,19
TC2,2,124.98,11,Thu,19
TC2,2,11.99,11,Fri,19
TC2,2,33.98,11,Fri,20
TC2,3,36.97,12,Tue,10
TC2,1,98.99,12,Fri,10
TC2,3,224.97,12,Tue,11
TC2,4,315.46,12,Sat,11
TC2,4,301.96,12,Tue,12
TC2,2,259.98,12,Fri,12
TC2,5,297.85,12,Sat,12
TC2,4,158.96,12,Tue,13
TC2,20,220.33,12,Sat,13
TC2,2,30.98,12,Tue,14
TC2,21,703.33,12,Sat,14
TC2,1,74.99,12,Tue,15
TC2,13,257.95,12,Fri,15
TC2,4,108.87,12,Sat,15
TC2,3,81.27,12,Tue,16
TC2,-1,-7.99,12,Fri,16
TC2,3,219.97,12,Sat,16
TC2,3,149.97,12,Tue,17
TC2,3,237.47,12,Fri,17
TC2,5,253.55,12,Sat,17
TC2,23,1151.97,12,Tue,18
TC2,4,186.96,12,Fri,18
TC2,15,628.66,12,Tue,19
TC2,1,1.39,12,Fri,19
TC2,1,19.99,13,Wed,10
TC2,3,260.97,13,Sat,10
TC2,1,29.99,13,Wed,11
TC2,10,479.90,13,Sat,11
TC2,1,114.99,13,Sun,12
TC2,9,324.91,13,Wed,12
TC2,20,243.26,13,Sat,12
TC2,4,131.96,13,Sun,13
TC2,12,232.11,13,Wed,13
TC2,5,470.95,13,Sat,13
TC2,2,124.98,13,Sun,14
TC2,5,125.47,13,Wed,14
TC2,13,776.39,13,Sat,14
TC2,0,0.00,13,Sun,15
TC2,5,377.95,13,Wed,15
TC2,13,865.41,13,Sat,15
TC2,3,66.77,13,Wed,16
TC2,7,145.73,13,Sat,16
TC2,2,21.58,13,Wed,17
TC2,2,72.48,13,Sat,17
TC2,1,119.99,13,Wed,18
TC2,0,-10.01,13,Sat,18
TC2,1,21.99,13,Wed,19
TC2,3,146.97,14,Mon,10
TC2,2,134.98,14,Thu,10
TC2,1,87.99,14,Mon,11
TC2,2,14.38,14,Thu,11
TC2,13,213.20,14,Sun,12
TC2,2,130.48,14,Mon,12
TC2,17,180.77,14,Thu,12
TC2,7,368.95,14,Sun,13
TC2,10,683.50,14,Mon,13
TC2,8,395.72,14,Thu,13
TC2,6,323.14,14,Sun,14
TC2,2,57.98,14,Thu,14
TC2,6,85.46,14,Sun,15
TC2,2,183.58,14,Mon,15
TC2,3,179.97,14,Thu,15
TC2,3,66.17,14,Sun,16
TC2,5,235.95,14,Mon,16
TC2,4,159.26,14,Thu,16
TC2,-1,-67.49,14,Mon,17
TC2,2,-49.72,14,Thu,17
TC2,1,109.99,14,Mon,19
TC2,21,353.25,14,Thu,19
TC2,1,59.99,15,Tue,10
TC2,9,211.11,15,Fri,10
TC2,1,109.99,15,Mon,11
TC2,3,198.47,15,Tue,11
TC2,19,530.44,15,Fri,11
TC2,1,2.50,15,Mon,12
TC2,2,112.98,15,Tue,12
TC2,24,281.73,15,Fri,12
TC2,3,218.07,15,Mon,13
TC2,3,226.97,15,Tue,13
TC2,11,445.43,15,Fri,13
TC2,8,634.92,15,Mon,14
TC2,2,126.98,15,Tue,14
TC2,3,224.97,15,Fri,14
TC2,2,14.98,15,Mon,15
TC2,4,270.46,15,Fri,15
TC2,1,107.99,15,Mon,16
TC2,3,198.97,15,Tue,16
TC2,9,279.41,15,Fri,16
TC2,3,149.37,15,Mon,17
TC2,5,126.85,15,Tue,17
TC2,7,257.43,15,Fri,17
TC2,1,98.99,15,Mon,18
TC2,9,357.41,15,Fri,18
TC2,1,80.99,15,Mon,19
TC2,9,378.95,15,Fri,19
TC2,1,15.99,16,Sat,9
TC2,40,203.72,16,Tue,10
TC2,2,197.98,16,Wed,10
TC2,16,552.14,16,Sat,10
TC2,4,351.96,16,Tue,11
TC2,3,223.97,16,Wed,11
TC2,11,438.37,16,Sat,11
TC2,3,97.48,16,Tue,12
TC2,3,123.37,16,Wed,12
TC2,8,252.43,16,Sat,12
TC2,5,338.95,16,Tue,13
TC2,3,248.99,16,Wed,13
TC2,13,495.17,16,Sat,13
TC2,1,2.25,16,Tue,14
TC2,2,141.48,16,Wed,14
TC2,34,1883.70,16,Sat,14
TC2,6,497.52,16,Tue,15
TC2,3,253.47,16,Wed,15
TC2,6,277.94,16,Sat,15
TC2,3,247.97,16,Tue,16
TC2,1,98.99,16,Wed,16
TC2,4,41.96,16,Sat,16
TC2,5,170.99,16,Tue,17
TC2,1,109.99,16,Wed,17
TC2,15,398.89,16,Sat,17
TC2,19,147.75,16,Tue,18
TC2,2,59.98,16,Wed,18
TC2,1,84.99,16,Sat,18
TC2,22,263.58,16,Tue,19
TC2,1,6.99,16,Wed,19
TC2,4,213.96,17,Wed,10
TC2,1,32.00,17,Thu,10
TC2,2,122.98,17,Wed,11
TC2,2,35.98,17,Thu,11
TC2,8,522.43,17,Sun,12
TC2,12,144.71,17,Wed,12
TC2,1,40.99,17,Thu,12
TC2,11,510.39,17,Sun,13
TC2,4,241.96,17,Wed,13
TC2,19,697.34,17,Sun,14
TC2,1,98.99,17,Wed,14
TC2,11,181.96,17,Thu,14
TC2,13,754.37,17,Sun,15
TC2,2,125.99,17,Thu,15
TC2,1,24.99,17,Sun,16
TC2,6,374.94,17,Wed,16
TC2,1,24.99,17,Thu,16
TC2,11,256.95,17,Sun,17
TC2,8,328.44,17,Wed,17
TC2,2,208.98,17,Thu,17
TC2,1,98.99,17,Wed,18
TC2,2,155.98,17,Thu,18
TC2,3,238.47,17,Wed,19
TC2,3,252.97,18,Mon,10
TC2,1,109.99,18,Thu,10
TC2,0,19.00,18,Fri,10
TC2,10,609.40,18,Mon,11
TC2,7,191.87,18,Thu,11
TC2,1,114.99,18,Fri,11
TC2,1,109.99,18,Mon,12
TC2,1,109.99,18,Thu,12
TC2,4,249.22,18,Fri,12
TC2,16,602.85,18,Thu,13
TC2,1,12.99,18,Fri,13
TC2,10,316.46,18,Mon,14
TC2,11,500.89,18,Thu,14
TC2,2,213.98,18,Fri,14
TC2,6,526.04,18,Mon,15
TC2,3,267.47,18,Thu,15
TC2,10,291.68,18,Fri,15
TC2,0,105.00,18,Mon,16
TC2,8,464.69,18,Thu,16
TC2,10,364.97,18,Fri,16
TC2,6,485.94,18,Mon,17
TC2,3,188.97,18,Thu,17
TC2,28,273.62,18,Fri,17
TC2,2,126.98,18,Mon,18
TC2,20,575.91,18,Fri,18
TC2,3,152.07,18,Thu,19
TC2,8,232.36,18,Fri,19
TC2,6,346.94,19,Tue,10
TC2,5,69.47,19,Fri,10
TC2,45,407.36,19,Sat,10
TC2,4,254.96,19,Tue,11
TC2,1,80.99,19,Fri,11
TC2,6,337.74,19,Sat,11
TC2,1,31.49,19,Tue,12
TC2,5,362.95,19,Fri,12
TC2,6,337.97,19,Sat,12
TC2,22,387.04,19,Tue,13
TC2,13,205.57,19,Fri,13
TC2,3,247.47,19,Sat,13
TC2,1,21.99,19,Tue,14
TC2,1,24.99,19,Fri,14
TC2,13,406.87,19,Sat,14
TC2,4,113.96,19,Tue,15
TC2,3,169.97,19,Fri,15
TC2,16,801.45,19,Sat,15
TC2,2,179.98,19,Fri,16
TC2,9,497.91,19,Sat,16
TC2,21,176.94,19,Tue,17
TC2,4,19.49,19,Fri,17
TC2,5,122.65,19,Sat,17
TC2,11,105.47,19,Tue,18
TC2,27,66.49,19,Fri,18
TC2,1,39.99,19,Tue,19
TC2,8,53.47,19,Fri,19
TC2,1,114.99,20,Wed,10
TC2,2,55.98,20,Sat,10
TC2,6,173.45,20,Wed,11
TC2,15,351.42,20,Sat,11
TC2,1,109.99,20,Sun,12
TC2,17,658.72,20,Wed,12
TC2,6,474.94,20,Sat,12
TC2,1,80.99,20,Sun,13
TC2,3,94.47,20,Wed,13
TC2,24,429.70,20,Sat,13
TC2,5,290.55,20,Sun,14
TC2,36,242.89,20,Wed,14
TC2,6,404.94,20,Sat,14
TC2,2,123.98,20,Sun,15
TC2,1,109.99,20,Wed,15
TC2,33,309.46,20,Sat,15
TC2,11,804.48,20,Sun,16
TC2,20,915.84,20,Sat,16
TC2,19,856.93,20,Sun,17
TC2,3,181.97,20,Wed,17
TC2,28,759.20,20,Sat,17
TC2,1,68.99,20,Wed,18
TC2,2,139.98,21,Thu,9
TC2,2,41.98,21,Mon,10
TC2,1,109.99,21,Thu,10
TC2,6,149.98,21,Mon,11
TC2,10,272.34,21,Thu,11
TC2,14,449.43,21,Sun,12
TC2,4,442.96,21,Sun,13
TC2,6,231.42,21,Mon,13
TC2,11,548.20,21,Thu,13
TC2,6,228.94,21,Sun,14
TC2,1,89.99,21,Mon,14
TC2,2,109.98,21,Thu,14
TC2,5,299.45,21,Sun,15
TC2,4,86.96,21,Mon,15
TC2,2,99.99,21,Thu,15
TC2,7,202.51,21,Sun,16
TC2,4,157.46,21,Mon,16
TC2,2,119.98,21,Thu,16
TC2,1,89.99,21,Thu,17
TC2,7,304.93,21,Thu,19
TC2,13,371.49,22,Mon,10
TC2,3,51.77,22,Fri,10
TC2,9,137.48,22,Mon,11
TC2,2,17.98,22,Fri,11
TC2,2,104.98,22,Mon,12
TC2,12,146.92,22,Tue,12
TC2,12,844.58,22,Fri,12
TC2,3,176.98,22,Mon,13
TC2,4,1.48,22,Tue,13
TC2,5,46.35,22,Fri,13
TC2,3,181.77,22,Mon,14
TC2,3,165.97,22,Tue,14
TC2,7,463.43,22,Fri,14
TC2,4,307.47,22,Mon,15
TC2,6,177.95,22,Tue,15
TC2,6,316.94,22,Fri,15
TC2,27,649.19,22,Mon,16
TC2,11,620.39,22,Fri,16
TC2,2,127.98,22,Mon,17
TC2,11,312.49,22,Tue,17
TC2,1,98.99,22,Fri,17
TC2,5,31.98,22,Tue,18
TC2,6,20.22,22,Fri,18
TC2,2,63.98,22,Mon,19
TC2,1,19.79,23,Sat,7
TC2,14,366.66,23,Sat,10
TC2,17,468.70,23,Tue,11
TC2,5,357.46,23,Wed,11
TC2,6,156.47,23,Sat,11
TC2,6,206.56,23,Tue,12
TC2,2,42.98,23,Wed,12
TC2,9,558.02,23,Sat,12
TC2,7,79.98,23,Tue,13
TC2,3,205.96,23,Wed,13
TC2,8,161.44,23,Sat,13
TC2,3,114.99,23,Tue,14
TC2,3,104.97,23,Wed,14
TC2,10,751.40,23,Sat,14
TC2,5,213.03,23,Tue,15
TC2,2,134.98,23,Wed,15
TC2,18,451.78,23,Sat,15
TC2,1,99.99,23,Tue,16
TC2,2,53.48,23,Wed,16
TC2,14,480.36,23,Sat,16
TC2,46,994.98,23,Tue,17
TC2,7,215.94,23,Wed,17
TC2,2,164.98,23,Sat,17
TC2,1,34.99,23,Tue,18
TC2,3,127.18,23,Tue,19
TC2,6,123.94,23,Wed,19
TC2,5,233.95,24,Wed,10
TC2,6,251.46,24,Wed,11
TC2,8,187.47,24,Thu,11
TC2,15,582.90,24,Sun,12
TC2,1,79.99,24,Wed,12
TC2,7,314.54,24,Thu,12
TC2,8,305.73,24,Sun,13
TC2,1,59.99,24,Wed,13
TC2,0,21.00,24,Thu,13
TC2,13,811.87,24,Sun,14
TC2,1,171.99,24,Wed,14
TC2,1,15.29,24,Thu,14
TC2,5,214.05,24,Sun,15
TC2,5,181.95,24,Wed,15
TC2,10,164.98,24,Sun,16
TC2,6,334.30,24,Wed,16
TC2,1,6.99,24,Thu,16
TC2,1,91.99,24,Sun,17
TC2,1,0.00,24,Wed,17
TC2,3,379.77,24,Thu,17
TC2,2,181.98,24,Wed,18
TC2,5,230.55,24,Thu,18
TC2,3,193.47,24,Wed,19
TC2,1,35.99,24,Wed,20
TC2,5,229.97,25,Mon,10
TC2,4,-2.00,25,Thu,10
TC2,2,184.98,25,Mon,11
TC2,2,235.98,25,Thu,11
TC2,6,311.72,25,Fri,11
TC2,7,7.04,25,Mon,12
TC2,4,60.68,25,Thu,12
TC2,1,109.99,25,Fri,12
TC2,5,324.95,25,Mon,13
TC2,7,16.17,25,Thu,13
TC2,5,191.45,25,Fri,13
TC2,6,236.66,25,Mon,14
TC2,4,216.18,25,Thu,14
TC2,5,83.95,25,Fri,14
TC2,4,59.47,25,Mon,15
TC2,2,92.99,25,Thu,15
TC2,1,40.49,25,Fri,15
TC2,1,99.99,25,Thu,16
TC2,5,440.45,25,Mon,17
TC2,6,267.47,25,Thu,17
TC2,2,124.18,25,Fri,17
TC2,3,225.97,25,Mon,18
TC2,4,23.96,25,Thu,18
TC2,2,152.98,25,Mon,19
TC2,1,98.99,25,Mon,20
TC2,6,12.24,25,Fri,20
TC2,1,87.99,26,Tue,10
TC2,1,109.99,26,Tue,11
TC2,1,16.99,26,Sat,11
TC2,1,114.99,26,Tue,12
TC2,15,485.05,26,Sat,12
TC2,23,376.71,26,Tue,13
TC2,5,275.95,26,Sat,13
TC2,3,136.97,26,Tue,14
TC2,2,311.46,26,Sat,14
TC2,14,854.86,26,Tue,15
